id,olng,olat,dlng,dlat,Ts,OnD,Tr,Cep,Tp,Td,WT,VT,D
264,0.116473,51.377717,0.089119,51.373289,360.1,TRUE,4046.91733,4046.91733,5544.4,5904.5,1497.48267,360.1,1
265,0.068863,51.363587,0.089119,51.373289,335.1,TRUE,4049.123172,4049.123172,4752.5,5084.2,703.3768284,331.7,0.989853775
266,0.091883,51.362203,0.089119,51.373289,203,TRUE,4079.668395,4079.668395,4143.4,4346.4,63.73160476,203,1
267,0.120926,51.389574,0.0951578,51.3625097,534.6,TRUE,4085.276109,4085.276109,4986.6,5783.3,901.3238907,796.7,1.490273101
268,0.014672,51.374982,0.089119,51.373289,627.8,TRUE,4088.351333,4088.351333,4678.7,5386.2,590.348667,707.5,1.126951258
269,0.053956,51.392971,0.089119,51.373289,523.5,TRUE,4108.56,4108.56,5153.3,5676.8,1044.74,523.5,1
270,0.038362,51.365181,0.0769457,51.367522,424.3,TRUE,4113.53396,4113.53396,4557.7,4980.2,444.1660399,422.5,0.995757719
271,0.083584,51.362733,0.089119,51.373289,243.7,TRUE,4140.160711,4140.160711,4492.6,4736.3,352.4392889,243.7,1
272,0.079482,51.386796,0.089119,51.373289,371.2,TRUE,4178.087192,4178.087192,4659.5,5033,481.4128081,373.5,1.006196121
273,0.037027,51.308143,0.089119,51.373289,1050.5,TRUE,4203.444529,4203.444529,5604.8,7004.5,1401.355471,1399.7,1.332413137
274,0.115909,51.417365,0.089119,51.373289,632,TRUE,4230.077891,4230.077891,4875.1,5716.2,645.0221093,841.1,1.33085443
275,0.091911,51.352547,0.089119,51.373289,336.2,TRUE,4255.652879,4255.652879,5810.4,6248.7,1554.747121,438.3,1.303688281
276,0.120333,51.393142,0.1367217,51.3496293,562.2,TRUE,4268.122653,4268.122653,5343,5871.4,1074.877347,528.4,0.939879047
277,0.099062,51.40822,0.089119,51.373289,554.9,TRUE,4319.119502,4319.119502,5461.4,6189.6,1142.280498,728.2,1.312308524
278,0.120259,51.367109,0.089119,51.373289,336.1,TRUE,4358.701337,4358.701337,5151.2,5487.3,792.4986632,336.1,1
279,0.081027,51.383307,0.089119,51.373289,314.1,TRUE,4373.016263,4373.016263,4540.3,4853.4,167.2837369,313.1,0.996816301
280,0.091014,51.358164,0.089119,51.373289,274.4,TRUE,4393.017887,4393.017887,4999.1,5273.5,606.0821128,274.4,1
281,0.078374,51.387113,0.1244739,51.3726108,519.9,TRUE,4396.453816,4396.453816,4722.2,5249.3,325.7461844,527.1,1.013848817
282,0.089171,51.370931,0.0789637,51.3777906,189.7,TRUE,4449.173564,4449.173564,4507.3,4697,58.12643573,189.7,1
283,0.122312,51.37633,0.089119,51.373289,419,TRUE,4452.27104,4452.27104,4988.3,5408.4,536.0289604,420.1,1.002625298
284,0.05746,51.389789,0.1074522,51.3956428,532.4,TRUE,4464.855339,4464.855339,5505.5,6038.3,1040.644661,532.8,1.000751315
285,0.075436,51.41913,0.089119,51.373289,688.3,TRUE,4484.75205,4484.75205,4957.6,5643.1,472.8479503,685.5,0.995932006
286,0.053177,51.409598,0.089119,51.373289,703.6,TRUE,4506.041849,4506.041849,4697.6,5473.4,191.5581508,775.8,1.102615122
287,0.044619,51.316045,0.0247675,51.3192834,254.1,TRUE,4508.484929,4508.484929,5478.2,5732.7,969.7150706,254.5,1.001574183
288,0.085162,51.372016,0.0663146,51.3434275,383,TRUE,4517.646547,4517.646547,4568.1,5106.3,50.45345328,538.2,1.405221932
289,0.120994,51.371097,0.089119,51.373289,381.8,TRUE,4577.407252,4577.407252,5525.3,5908.2,947.8927484,382.9,1.00288109
290,0.053772,51.412068,0.1057175,51.3722317,627.6,TRUE,4591.769559,4591.769559,5005.9,5727.3,414.1304406,721.4,1.149458254
291,0.044061,51.371227,0.0698161,51.3408285,424,TRUE,4593.34642,4593.34642,4880.6,5467.4,287.2535797,586.8,1.383962264
292,0.068773,51.375559,0.0551594,51.3660369,203.4,TRUE,4606.587947,4606.587947,5386,5589.4,779.4120534,203.4,1
293,0.112424,51.3695,0.1276752,51.3577079,269.1,TRUE,4607.951063,4607.951063,4863.8,5132.9,255.8489371,269.1,1
294,0.062565,51.423298,0.089119,51.373289,668.2,TRUE,4637.677481,4637.677481,4760.2,5676.8,122.522519,916.6,1.371744987
295,0.098184,51.365638,0.089119,51.373289,184.5,TRUE,4649.932987,4649.932987,5001.5,5186.2,351.5670132,184.7,1.001084011
296,0.098736,51.405505,0.1018112,51.3765605,550.3,TRUE,4659.371787,4659.371787,5374.9,6180.8,715.5282126,805.9,1.464473923
297,0.107068,51.363708,0.089119,51.373289,298,TRUE,4659.840154,4659.840154,5111.8,5410.1,451.959846,298.3,1.001006711
298,0.113341,51.396815,0.0994085,51.3752065,287,TRUE,4678.20032,4678.20032,5246.3,5527.4,568.0996802,281.1,0.979442509
299,0.096155,51.396321,0.0479036,51.4088968,445.2,TRUE,4681.452358,4681.452358,5685.7,6131.1,1004.247642,445.4,1.000449236
300,0.032195,51.361243,0.0464029,51.3629394,274.8,TRUE,4774.565403,4774.565403,6473.3,6747.6,1698.734597,274.3,0.998180495
301,0.060299,51.406164,0.0207947,51.376502,586.9,TRUE,4784.932029,4784.932029,5108.8,5698.2,323.8679709,589.4,1.004259669
302,0.053956,51.392971,0.089119,51.373289,523.5,TRUE,4808.986368,4808.986368,5346.5,6054.7,537.5136316,708.2,1.352817574
303,0.045312,51.400171,0.0343619,51.3914743,179.7,TRUE,4829.981768,4829.981768,5665.7,5845.4,835.7182323,179.7,1
304,0.075436,51.41913,0.089119,51.373289,688.3,TRUE,4838.433894,4838.433894,4957.6,5643.1,119.1661059,685.5,0.995932006
305,0.09856,51.363569,0.089119,51.373289,203.4,TRUE,4871.488595,4871.488595,5294.4,5498.2,422.9114046,203.8,1.001966568
306,0.116346,51.383359,0.089119,51.373289,395.5,TRUE,4872.868243,4872.868243,5192.4,5593.1,319.5317575,400.7,1.013147914
307,0.129234,51.418523,0.0347314,51.3866886,853.1,TRUE,4888.097071,4888.097071,5798.5,6784.4,910.4029294,985.9,1.155667565
308,0.095108,51.351363,0.1026129,51.3767232,470.8,TRUE,4890.265528,4890.265528,5650,6122.6,759.7344721,472.6,1.00382328
309,0.101463,51.354638,0.1009621,51.3773601,490.2,TRUE,4896.249549,4896.249549,5284.9,5777.1,388.6504509,492.2,1.004079967
